vaga_simplificada,senioridade,nome_empresa,tamanho,tipo_propriedade,industria,setor,receita,cidade,estado,idade_empresa,nota,fg_glassdor_est,fg_por_hora,descricao_qtd_palavras,estatistica,programacao,etl,saas,ferramentas_bi,ml_ai,salario_medio
Data Scientist,Unknown,Mayo Clinic,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Rochester,MN,28.0,4.1,1,0,10,0,0,0,0,0,0,104500.0
Data Scientist,Senior,84.51°,1001 to 5000 Employees,Subsidiary or Business Segment,Consulting,Business Services,Unknown,Chicago,IL,6.0,4.4,1,0,391,1,1,1,0,0,1,104500.0
Data Scientist,Unknown,Facebook,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Remote,Na,17.0,4.3,1,0,166,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Booz Allen Hamilton,10000+ Employees,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),Charleston,SC,107.0,4.2,1,0,230,0,0,0,0,0,1,104500.0
Data Scientist,Unknown,Mondelēz International,10000+ Employees,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),East Hanover,NJ,9.0,3.9,1,0,77,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Accenture,10000+ Employees,Company - Public,Consulting,Business Services,$10+ billion (USD),Arlington,VA,32.0,4.0,1,0,128,0,0,0,0,0,0,104500.0
Machine Learning,Unknown,Pfizer,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Cambridge,MA,172.0,4.2,1,0,125,1,0,0,0,0,1,104500.0
Data Scientist,Unknown,Facebook,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),New York,NY,17.0,4.3,1,0,165,1,0,0,0,0,0,104500.0
Data Scientist,Unknown,"Integrity Management Services, Inc.",51 to 200 Employees,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Remote,Na,30.0,4.5,1,0,256,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Stitch Fix,5001 to 10000 Employees,Company - Public,Other Retail Stores,Retail,$500 million to $1 billion (USD),San Francisco,CA,10.0,3.7,1,0,723,1,1,0,0,0,1,104500.0
Data Scientist,Unknown,"DriveTime Automotive Group, Inc.",5001 to 10000 Employees,Company - Private,Vehicle Dealers,Retail,$2 to $5 billion (USD),Tempe,AZ,19.0,3.7,1,0,142,0,0,0,0,0,0,96500.0
Data Scientist,Mid,Sentar,201 to 500 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown,Fort George G Meade,MD,31.0,4.2,1,0,99,1,0,0,0,0,1,96500.0
Data Scientist,Unknown,Mitre Corporation,5001 to 10000 Employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),McLean,VA,63.0,3.7,1,0,187,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,American Chemical Society,1001 to 5000 Employees,Nonprofit Organization,Membership Organizations,Business Services,$500 million to $1 billion (USD),Columbus,OH,145.0,3.7,1,0,105,0,0,0,0,0,0,96500.0
Data Analyist,Unknown,University of Pennsylvania,10000+ Employees,College / University,Colleges & Universities,Education,Unknown,Philadelphia,PA,281.0,4.3,1,0,1172,1,1,0,0,1,0,96500.0
Machine Learning,Unknown,Smartronix,501 to 1000 Employees,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),Tampa,FL,26.0,3.8,1,0,756,1,0,0,0,1,1,96500.0
Data Scientist,Unknown,VROOM,1001 to 5000 Employees,Company - Public,Vehicle Dealers,Retail,Unknown,New York,NY,8.0,3.7,1,0,156,1,0,0,0,0,0,96500.0
Data Scientist,Unknown,"Growers Edge Financial, Inc.",1 to 50 Employees,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown,Johnston,IA,28.0,4.5,1,0,78,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,"Flagship Pioneering, Inc.",51 to 200 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Cambridge,MA,21.0,3.9,1,0,640,1,1,0,0,0,1,96500.0
Data Engineer,Unknown,Molecular Templates Inc,1 to 50 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Less than $1 million (USD),Austin,TX,28.0,3.4,1,0,260,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,Abbvie,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Illinois,IL,8.0,3.9,1,0,212,0,0,0,0,0,0,96500.0
Data Scientist,Mid,Amazon.com Services LLC,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),San Diego,CA,27.0,3.8,1,0,506,1,1,1,0,0,1,96500.0
Data Scientist,Unknown,"iHeartMedia, Inc.",10000+ Employees,Company - Public,Radio,Media,$5 to $10 billion (USD),San Antonio,TX,49.0,3.3,1,0,29,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,Allstate,10000+ Employees,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),Northbrook,IL,90.0,3.5,1,0,233,0,0,0,1,1,0,96500.0
Data Scientist,Mid,Booz Allen Hamilton,10000+ Employees,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),Arlington,VA,107.0,4.2,1,0,75,1,0,0,0,0,0,96500.0
Data Scientist,Mid,Insight Global,1001 to 5000 Employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Grinnell,IA,20.0,3.9,1,0,134,1,0,0,0,0,0,96500.0
Data Scientist,Unknown,Amazon.com Services LLC,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),New York,NY,27.0,3.8,1,0,251,1,1,1,0,0,1,96500.0
Data Scientist,Unknown,Advanced Regenerative Manufacturing Institute,1 to 50 Employees,Nonprofit Organization,Health Care Products Manufacturing,Manufacturing,Unknown,Manchester,NH,28.0,3.9,1,0,116,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,Atreca,51 to 200 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),San Carlos,CA,28.0,4.1,1,0,205,0,1,0,0,0,0,96500.0
Data Engineer,Unknown,StockX,1001 to 5000 Employees,Company - Private,Internet,Information Technology,Unknown,Michigan,MI,5.0,4.1,1,0,419,0,0,1,1,0,1,96500.0
Data Scientist,Unknown,Infinitive Inc,51 to 200 Employees,Company - Private,Consulting,Business Services,$25 to $50 million (USD),Arlington,VA,18.0,3.4,1,0,210,0,0,0,1,0,0,96500.0
Data Scientist,Unknown,Turntide Technologies,51 to 200 Employees,Company - Private,Industrial Manufacturing,Manufacturing,Unknown,Georgia,GA,8.0,4.8,1,0,803,1,1,1,1,1,1,96500.0
Data Scientist,Senior,AdventHealth Corporate,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Altamonte Springs,FL,48.0,3.9,1,0,44,0,0,0,1,0,0,96500.0
Data Scientist,Senior,FightCamp,1 to 50 Employees,Unknown,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Remote,Na,7.0,4.9,1,0,85,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,Amazon.com Services LLC,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),New York,NY,27.0,3.8,1,0,528,1,1,1,0,0,1,96500.0
Data Scientist,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,San Jose,CA,28.0,3.9,1,0,191,0,0,0,0,0,0,96500.0
Data Scientist,Unknown,Trusaic,51 to 200 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Los Angeles,CA,7.0,3.6,1,0,612,1,1,0,0,0,0,96500.0
Data Scientist,Senior,Kemper,5001 to 10000 Employees,Company - Public,Insurance Carriers,Insurance,$25 to $50 million (USD),Chicago,IL,31.0,4.2,1,0,156,0,0,0,0,0,0,96500.0
Data Scientist,Senior,Guidehouse,5001 to 10000 Employees,Company - Private,Consulting,Business Services,Unknown,Pinole,CA,3.0,3.8,1,0,167,0,0,0,0,0,0,96500.0
Data Scientist,Mid,Nordstrom,10000+ Employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Seattle,WA,120.0,3.7,1,0,153,1,0,0,0,0,0,96500.0
Data Scientist,Senior,FightCamp,1 to 50 Employees,Unknown,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Remote,Na,7.0,4.9,1,0,85,0,0,0,0,0,0,121000.0
Data Scientist,Unknown,Trusaic,51 to 200 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Los Angeles,CA,7.0,3.6,1,0,612,1,1,0,0,0,0,121000.0
Data Scientist,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,San Jose,CA,28.0,3.9,1,0,191,0,0,0,0,0,0,121000.0
Data Scientist,Senior,Guidehouse,5001 to 10000 Employees,Company - Private,Consulting,Business Services,Unknown,Pinole,CA,3.0,3.8,1,0,167,0,0,0,0,0,0,121000.0
Data Scientist,Senior,Kemper,5001 to 10000 Employees,Company - Public,Insurance Carriers,Insurance,$25 to $50 million (USD),Chicago,IL,31.0,4.2,1,0,156,0,0,0,0,0,0,121000.0
Data Scientist,Mid,Nordstrom,10000+ Employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Seattle,WA,120.0,3.7,1,0,153,1,0,0,0,0,0,121000.0
Data Scientist,Unknown,"Custom Software Systems, Inc.",1 to 50 Employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),Washington,DC,31.0,4.5,1,0,104,0,0,0,0,0,0,121000.0
Data Engineer,Unknown,Flock Safety,51 to 200 Employees,Unknown,Computer Hardware & Software,Information Technology,Unknown,Georgia,GA,4.0,4.4,1,0,520,1,1,1,0,0,1,121000.0
Machine Learning,Unknown,Mitre Corporation,5001 to 10000 Employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),McLean,VA,63.0,3.7,1,0,210,0,0,0,0,0,1,121000.0
Data Scientist,Unknown,ROSEN Group,1 to 50 Employees,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),Dublin,OH,28.0,3.2,1,0,110,0,0,0,0,0,1,121000.0
Data Scientist,Unknown,AB InBev,10000+ Employees,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),New York,NY,169.0,3.9,1,0,745,1,1,1,1,0,1,121000.0
Data Scientist,Unknown,American Family Insurance,5001 to 10000 Employees,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),Wisconsin,WI,94.0,3.6,1,0,225,1,0,0,0,0,0,121000.0
Data Scientist,Unknown,MKS2 Technologies,201 to 500 Employees,Company - Private,Unknown,Unknown,Unknown,Remote,Na,28.0,2.8,1,0,247,0,0,0,0,0,1,121000.0
Data Analyist,Unknown,University of Minnesota,10000+ Employees,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Minneapolis,MN,170.0,4.3,1,0,83,1,1,0,0,0,0,121000.0
Data Scientist,Senior,Microsoft,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Redmond,WA,46.0,4.4,1,0,185,0,0,0,0,0,1,121000.0
Data Analyist,Unknown,EagleView,501 to 1000 Employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Washington State,DC,20.0,3.5,1,0,117,0,0,0,0,0,0,121000.0
Data Scientist,Senior,Splunk,5001 to 10000 Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $2 billion (USD),San Jose,CA,18.0,4.1,1,0,160,1,0,0,0,0,1,121000.0
Data Scientist,Unknown,ManTech International Corporation,5001 to 10000 Employees,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),Fort Belvoir,VA,53.0,4.2,1,0,107,1,1,1,0,0,0,121000.0
Data Engineer,Unknown,Tesseract,Unknown,Company - Private,Transportation Management,Transportation & Logistics,Less than $1 million (USD),New York,NY,28.0,3.4,1,0,671,1,1,0,1,0,1,121000.0
Data Scientist,Senior,Roofstock,51 to 200 Employees,Company - Private,Real Estate,Real Estate,$10 to $25 million (USD),Remote,Na,6.0,4.5,1,0,168,0,0,0,0,0,0,121000.0
Data Analyist,Unknown,MAA,1001 to 5000 Employees,Company - Public,Real Estate,Real Estate,$1 to $2 billion (USD),Memphis,TN,44.0,4.0,1,0,111,0,0,0,0,0,0,121000.0
Data Scientist,Unknown,Verizon,10000+ Employees,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),Ashburn,VA,21.0,3.9,1,0,179,1,0,0,0,0,0,121000.0
Data Scientist,Unknown,"CoEnterprise, LLC",51 to 200 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),New York,NY,11.0,3.6,1,0,125,0,0,0,0,1,0,121000.0
Data Scientist,Senior,ResMed,5001 to 10000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),San Diego,CA,32.0,4.0,1,0,179,0,0,0,0,1,1,121000.0
Data Engineer,Unknown,Vadum Inc,1 to 50 Employees,Company - Private,Architectural & Engineering Services,Business Services,Unknown,Raleigh,NC,28.0,5.0,1,0,96,0,0,0,0,0,1,121000.0
Machine Learning,Unknown,Brilliant Infotech,51 to 200 Employees,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),Atlanta,GA,14.0,5.0,1,0,189,1,1,1,0,1,1,121000.0
Data Scientist,Senior,eBay Inc.,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Austin,TX,26.0,4.0,1,0,224,0,0,0,0,0,1,121000.0
Machine Learning,Senior,Nordstrom,10000+ Employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Seattle,WA,120.0,3.7,1,0,215,0,0,0,0,0,1,121000.0
Data Scientist,Unknown,National Interstate,501 to 1000 Employees,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),Richfield,OH,32.0,4.1,1,0,173,0,0,0,0,0,0,121000.0
Data Scientist,Unknown,Specific Diagnostics,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,Mountain View,CA,28.0,3.5,1,0,184,0,0,0,0,0,0,121000.0
Data Analyist,Unknown,Solomon Associates,51 to 200 Employees,Company - Private,Unknown,Unknown,$10 to $25 million (USD),Dallas,TX,28.0,3.0,1,0,360,1,0,0,0,1,0,70500.0
Data Scientist,Senior,Sam's Club,10000+ Employees,Subsidiary or Business Segment,General Merchandise & Superstores,Retail,$10+ billion (USD),Dallas,TX,38.0,3.3,1,0,254,1,1,1,0,0,1,70500.0
Data Scientist,Unknown,Premise,51 to 200 Employees,Company - Private,Unknown,Unknown,Unknown,Washington,DC,28.0,3.9,1,0,671,1,1,1,0,1,1,70500.0
Data Scientist,Senior,Novartis,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Cambridge,MA,25.0,4.2,1,0,248,0,0,0,0,0,0,70500.0
Data Scientist,Senior,JVR Tech LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,28.0,3.9,1,0,94,1,1,0,0,1,0,70500.0
Data Scientist,Senior,The Perduco Group,51 to 200 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown,Beavercreek,OH,28.0,4.8,1,0,141,1,0,0,0,0,0,70500.0
Data Engineer,Unknown,Sift Media,Unknown,Company - Public,Unknown,Unknown,Unknown,Durham,NC,28.0,3.9,1,0,113,1,0,0,0,1,1,70500.0
Data Scientist,Unknown,AIG,10000+ Employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),New York,NY,102.0,3.6,1,0,173,1,0,0,0,0,0,70500.0
Data Scientist,Senior,Nova Credit,1 to 50 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,New York,NY,5.0,4.4,1,0,189,0,0,0,0,0,0,70500.0
Data Scientist,Junior,Boston University,10000+ Employees,College / University,Colleges & Universities,Education,$1 to $2 billion (USD),Boston,MA,182.0,4.3,1,0,102,0,0,0,0,0,0,70500.0
Data Scientist,Senior,"JPMorgan Chase Bank, N.A.",10000+ Employees,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$10+ billion (USD),South Jacksonville,FL,222.0,3.7,1,0,224,1,0,0,0,0,0,70500.0
Data Scientist,Unknown,Avanade,10000+ Employees,Company - Private,IT Services,Information Technology,$2 to $5 billion (USD),Atlanta,GA,21.0,4.1,1,0,486,1,1,1,1,0,1,70500.0
Data Scientist,Senior,,Unknown,Unknown,Unknown,Unknown,Unknown,Bellevue,WA,28.0,3.9,1,0,209,1,0,0,0,0,0,70500.0
Data Scientist,Senior,Farfetch,1001 to 5000 Employees,Company - Public,Internet,Information Technology,Unknown,New York,NY,13.0,4.3,1,0,142,0,0,0,0,0,1,70500.0
Data Scientist,Senior,Novartis,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Cambridge,MA,25.0,4.2,1,0,148,0,0,0,0,0,0,70500.0
Data Engineer,Unknown,Change Healthcare,10000+ Employees,Company - Public,IT Services,Information Technology,Unknown,California,CA,14.0,3.4,1,0,186,0,1,0,0,0,1,70500.0
Data Scientist,Unknown,Philips,10000+ Employees,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Cambridge,MA,130.0,3.8,1,0,108,1,0,0,0,0,0,70500.0
Data Scientist,Senior,John Hancock,1001 to 5000 Employees,Subsidiary or Business Segment,Insurance Carriers,Insurance,$50 to $100 million (USD),Boston,MA,159.0,3.8,1,0,244,0,0,0,0,1,0,70500.0
Data Scientist,Senior,,Unknown,Unknown,Unknown,Unknown,Unknown,San Jose,CA,28.0,3.9,1,0,182,0,0,0,0,0,0,70500.0
Data Scientist,Unknown,INBOX AMERICA CONSULTING SERVICES,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,Alexandria,VA,28.0,5.0,1,0,63,1,1,0,0,0,0,70500.0
Data Scientist,Unknown,AllianceBernstein,Unknown,Unknown,Unknown,Unknown,Unknown,Nashville,TN,28.0,3.9,1,0,229,1,0,0,0,1,1,70500.0
Data Engineer,Unknown,Georgia Tech Research Institute,51 to 200 Employees,College / University,Unknown,Unknown,Unknown,Atlanta,GA,28.0,4.6,1,0,207,1,0,0,0,0,1,70500.0
Machine Learning,Unknown,Amazon.com Services LLC,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),New York,NY,27.0,3.8,1,0,553,0,1,0,0,0,1,70500.0
Data Engineer,Unknown,Metropolis,1001 to 5000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Los Angeles,CA,28.0,3.7,1,0,670,0,0,0,0,0,1,70500.0
Data Scientist,Unknown,"Press Ganey Associates, Inc.",1001 to 5000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Remote,Na,36.0,3.8,1,0,155,0,0,0,0,1,0,70500.0
Data Engineer,Unknown,Apple,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Seattle,WA,45.0,4.3,1,0,201,0,0,0,0,0,0,70500.0
Data Scientist,Senior,Syrinx,1 to 50 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Boston,MA,24.0,4.4,1,0,132,1,1,1,0,0,1,70500.0
Data Scientist,Unknown,Dynetics,1001 to 5000 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Huntsville,AL,47.0,4.2,1,0,121,1,0,0,0,0,1,70500.0
Data Analyist,Unknown,Camelot Illinois,51 to 200 Employees,Subsidiary or Business Segment,Gambling,"Arts, Entertainment & Recreation",Unknown,Chicago,IL,4.0,2.5,1,0,741,1,0,1,0,1,0,70500.0
Data Scientist,Senior,UCB S.A.,5001 to 10000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Atlanta,GA,28.0,4.0,1,0,134,0,0,0,0,0,1,70500.0
Data Scientist,Senior,SAIC,10000+ Employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $10 million (USD),Chantilly,VA,52.0,4.0,1,0,148,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,Ascension,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),South Jacksonville,FL,22.0,3.5,1,0,176,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,"QCR Holdings, Inc.",201 to 500 Employees,Company - Public,Banks & Credit Unions,Finance,$100 to $500 million (USD),Davenport,IA,28.0,4.1,1,0,145,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,4ES Corporation,Unknown,Company - Public,Unknown,Unknown,Unknown,Atlanta,GA,28.0,3.9,1,0,119,1,0,0,0,0,0,119000.0
Data Analyist,Unknown,Cepheid,1001 to 5000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),Sunnyvale,CA,25.0,3.9,1,0,533,0,0,0,0,1,0,119000.0
Data Scientist,Senior,Uber,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),New York,NY,12.0,4.0,1,0,119,1,0,0,0,0,0,119000.0
Data Scientist,Unknown,BJC HealthCare,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown,Saint Louis,MO,27.0,3.8,1,0,84,0,0,0,0,0,0,119000.0
Data Engineer,Unknown,CapTech Consulting,1001 to 5000 Employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Philadelphia,PA,24.0,3.9,1,0,129,0,0,0,0,0,0,119000.0
Data Engineer,Unknown,Double River Investments Limited,Unknown,Unknown,Unknown,Unknown,Unknown,United States,Na,28.0,3.9,1,0,153,1,0,0,0,0,1,119000.0
Data Scientist,Senior,Erstom,Unknown,Unknown,Unknown,Unknown,Unknown,Minneapolis,MN,28.0,3.9,1,0,117,1,0,0,0,0,1,119000.0
Data Scientist,Unknown,Treeline Biosciences,Unknown,Unknown,Unknown,Unknown,Unknown,Massachusetts,MA,28.0,3.9,1,0,591,1,1,0,0,1,1,119000.0
Data Engineer,Unknown,Altana AI,Unknown,Unknown,Unknown,Unknown,Unknown,New York State,NY,28.0,3.9,1,0,449,0,1,0,1,1,1,119000.0
Data Engineer,Unknown,Physna,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,Ohio,OH,28.0,5.0,1,0,471,1,1,1,1,0,1,119000.0
Data Scientist,Senior,IQVIA,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Cambridge,MA,4.0,3.9,1,0,90,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,National Institute of Neurological Disorders and Stroke,1 to 50 Employees,Government,Federal Agencies,Government,Less than $1 million (USD),Bethesda,MD,28.0,4.6,1,0,212,0,0,0,0,0,0,119000.0
Data Engineer,Unknown,Globus Medical,1001 to 5000 Employees,Company - Public,Health Care Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),Methuen,MA,18.0,3.3,1,0,154,0,0,0,0,0,1,119000.0
Data Analyist,Unknown,MCKEAN DEFENSE/CABRILLO TECHNOLOGIES,201 to 500 Employees,Contract,Architectural & Engineering Services,Business Services,$100 to $500 million (USD),San Diego,CA,28.0,4.2,1,0,78,0,0,0,0,0,0,119000.0
Data Scientist,Mid,Prescient Edge Federal,51 to 200 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown,Charlottesville,VA,13.0,3.8,1,0,110,1,0,0,0,0,1,119000.0
Data Engineer,Unknown,Penumbra US,1001 to 5000 Employees,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Alameda,CA,17.0,3.9,1,0,116,1,0,0,0,0,1,119000.0
Data Scientist,Senior,"JPMorgan Chase Bank, N.A.",10000+ Employees,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$10+ billion (USD),Plano,TX,222.0,3.7,1,0,189,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,Bank of America,10000+ Employees,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),Charlotte,NC,117.0,4.0,1,0,74,0,0,0,0,0,0,119000.0
Data Engineer,Senior,Revel IT,201 to 500 Employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Ohio,OH,24.0,4.8,1,0,117,0,0,0,0,0,1,119000.0
Data Scientist,Senior,Wish,501 to 1000 Employees,Company - Public,Other Retail Stores,Retail,$1 to $2 billion (USD),San Francisco,CA,11.0,3.4,1,0,130,0,0,0,0,0,0,119000.0
Data Scientist,Junior,Galvanize Inc.,201 to 500 Employees,Company - Private,Education Training Services,Education,Unknown,New York,NY,9.0,4.6,1,0,141,0,0,0,0,0,0,119000.0
Data Engineer,Unknown,CyberCoders,201 to 500 Employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Dallas,TX,22.0,4.1,1,0,123,0,0,0,0,0,1,119000.0
Data Engineer,Unknown,Sumner & Scott,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,28.0,3.9,1,0,123,0,0,0,0,0,1,119000.0
Data Scientist,Senior,CarMax,10000+ Employees,Company - Public,Vehicle Dealers,Retail,$10+ billion (USD),Richmond,VA,28.0,3.7,1,0,124,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,Atrium Health,10000+ Employees,Hospital,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Winston-Salem,NC,78.0,3.8,1,0,211,0,0,0,0,0,0,119000.0
Data Scientist,Unknown,Prescient Edge Federal,51 to 200 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown,Charlottesville,VA,13.0,3.8,1,0,112,1,0,0,0,0,1,119000.0
Data Engineer,Senior,BAXTER,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),Deerfield,IL,90.0,3.8,1,0,124,0,0,0,0,0,0,119000.0
Data Scientist,Senior,Microsoft,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Redmond,WA,46.0,4.4,1,0,185,0,0,0,0,0,1,146000.0
Data Scientist,Senior,LyondellBasell Industries,10000+ Employees,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),Houston,TX,14.0,3.9,1,0,118,0,0,0,0,1,0,121000.0
Data Scientist,Unknown,Johns Hopkins Applied Physics Laboratory (APL),5001 to 10000 Employees,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Laurel,MD,79.0,4.6,1,0,328,1,0,0,0,0,0,87500.0
Machine Learning,Unknown,UW Health,10000+ Employees,Hospital,Health Care Services & Hospitals,Health Care,Unknown,Madison,WI,28.0,3.9,1,0,123,0,0,0,0,0,1,113500.0
Data Analyist,Unknown,Stahlbush Island Farms,501 to 1000 Employees,Company - Private,Food Production,Agriculture & Forestry,$100 to $500 million (USD),Corvallis,OR,28.0,3.0,1,0,192,0,0,0,0,0,0,49000.0
Data Scientist,Unknown,Artemis DNA,Unknown,Unknown,Unknown,Unknown,Unknown,Irvine,CA,28.0,3.9,1,0,128,0,0,0,0,0,0,90500.0
Data Scientist,Senior,Arcellx,Unknown,Unknown,Unknown,Unknown,Unknown,Gaithersburg,MD,28.0,3.9,1,0,114,0,0,0,0,0,0,120000.0
Manager,Executive,Tolmar Pharmaceuticals Inc,501 to 1000 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Buffalo Grove,IL,14.0,3.0,1,0,122,0,0,0,0,0,0,93500.0
